name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000119,38.5,72.6,247.1,28.69,2.834,2.145,0.19013340359817565,123.762939453125,5.725799560546875,575.4815673828125,0.9943412942364934,1104393
sample_7000120,51.76,66.36,48.25,259.36,1.875,2.87,0.030815341755343624,337.66900634765625,7.28546142578125,1357.9637451171875,0.8662351519188176,1467029
sample_7000121,33.33,46.16,331.88,174.95,2.766,2.486,0.9225533183449887,0.633880615234375,0.54888916015625,21.41354751586914,0.9989620748576138,1368619
sample_7000122,20.85,25.5,60.51,1.13,2.286,2.533,0.9933251608684251,0.168548583984375,0.16741943359375,0.61700439453125,0.9993534913891415,1853378
sample_7000123,58.76,28.58,200.38,169.62,1.989,2.849,0.7059592697418616,2.722747802734375,1.3924560546875,558.9122924804688,0.9975131303367166,1547891
sample_7000124,48.19,48.57,26.9,162.56,1.664,1.65,0.3688617374463406,89.51556396484375,1.145751953125,788.4840087890625,0.9972676538888593,1237667
sample_7000125,57.75,47.45,58.31,233.83,2.774,1.89,0.5648752148742973,6.9527587890625,0.7789306640625,837.5928955078125,0.9965444261217407,980806
sample_7000126,18.43,51.48,89.86,275.06,2.475,1.861,0.953106764650943,0.6009521484375,0.561767578125,9.445205688476562,0.9987307762833749,1252718
sample_7000127,10.72,52.39,238.8,46.44,2.249,2.824,0.540002533760792,7.02154541015625,1.2269287109375,750.8829345703125,0.997049362243633,1910204
sample_7000128,34.24,8.97,166.0,35.11,2.282,2.08,0.9874258358919421,0.2459716796875,0.24261474609375,1.7281494140625,0.9992106880865538,1219087
sample_7000129,20.45,55.3,69.99,14.47,2.394,2.402,0.962520530105492,0.515380859375,0.4923095703125,5.914115905761719,0.9989041315460282,1720035
sample_7000130,11.18,48.48,164.6,205.43,1.815,1.702,0.9639624592078574,0.45172119140625,0.43310546875,3.9771728515625,0.9987778892744934,1580574
sample_7000131,17.16,15.42,128.4,337.98,2.109,1.822,0.9926907322068612,0.1903076171875,0.18878555297851562,0.754638671875,0.9987981691257319,1249920
sample_7000132,9.02,13.91,28.92,165.13,2.153,1.595,0.9910766469745987,0.2427978515625,0.24041748046875,1.1281375885009766,0.9987576642351605,920506
sample_7000133,35.75,10.97,262.36,64.68,2.903,1.779,0.8783730038223948,1.4410400390625,1.15252685546875,29.210647583007812,0.9975725830882137,510413
sample_7000134,35.4,67.45,358.75,134.81,2.015,1.856,0.050524444647018274,282.73748779296875,7.2252197265625,692.754150390625,0.9951257480858964,1228633
sample_7000135,57.12,71.54,207.37,33.08,1.724,2.449,0.26107586677177197,179.3756103515625,1.0863037109375,516.3634643554688,0.9829443196335822,1513403
sample_7000136,14.24,10.89,97.96,329.48,2.246,1.692,0.9920124058659889,0.22747802734375,0.2254486083984375,0.8631801605224609,0.9984013070247095,910537
sample_7000137,73.4,43.08,305.14,217.86,1.573,2.897,0.015591511074473654,361.8179931640625,8.157958984375,826.934814453125,0.9280304933957407,830965
