name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000131,17.16,15.42,128.4,337.98,2.109,1.822,0.9455781986157978,0.5496826171875,0.5154495239257812,11.064224243164062,0.9981460986163663,1249095
sample_7000132,9.02,13.91,28.92,165.13,2.153,1.595,0.7961615122050969,2.7960891723632812,2.3988037109375,1566.8048095703125,0.9665899943744692,890038
sample_7000133,35.75,10.97,262.36,64.68,2.903,1.779,0.36840134267138275,190.48074340820312,2.1494598388671875,1540.215087890625,0.9968824701000542,510028
sample_7000134,35.4,67.45,358.75,134.81,2.015,1.856,0.006502798761853621,635.2874755859375,8.112518310546875,1081.37890625,0.8639623220486778,1067079
sample_7000135,57.12,71.54,207.37,33.08,1.724,2.449,0.19395883181176687,188.358154296875,2.49871826171875,457.88800048828125,0.789829753641366,1216619
sample_7000136,14.24,10.89,97.96,329.48,2.246,1.692,0.953151153142361,0.60986328125,0.5751132965087891,7.627769470214844,0.9985667424998161,909905
sample_7000137,73.4,43.08,305.14,217.86,1.573,2.897,0.020577781644280875,298.6820068359375,8.22784423828125,732.7322998046875,0.9345723803205749,793137
sample_7000138,33.73,32.15,294.27,314.92,1.934,1.886,0.9412240449390296,0.5345458984375,0.4998779296875,17.325366973876953,0.9982795118256128,1501056
sample_7000139,10.71,14.98,37.46,194.63,1.908,1.726,0.9631149666370876,0.472900390625,0.4526863098144531,2.5919189453125,0.9979248951486248,1388368
sample_7000140,59.75,42.71,346.04,347.12,1.769,2.469,0.8198459114973459,0.9588623046875,0.7353515625,1532.841552734375,0.9985758703744252,1710186
sample_7000141,18.23,14.57,117.43,253.06,1.836,1.606,0.9619938798860257,0.479217529296875,0.457763671875,3.2891197204589844,0.9979307691931548,1224487
sample_7000142,8.99,5.96,168.67,86.26,2.879,1.844,0.7417023616090366,2.41558837890625,1.5797119140625,1537.530517578125,0.9975755224008286,652987
sample_7000143,31.02,65.94,232.16,161.94,1.51,2.542,0.038940460097769754,261.77459716796875,7.665496826171875,649.1248779296875,0.9822887080986537,1958888
sample_7000144,63.43,5.39,288.54,338.55,2.043,1.638,0.03159953627243347,637.2183837890625,7.4126739501953125,1498.7437744140625,0.9630040041746535,463203
sample_7000145,35.33,38.49,224.43,169.92,2.301,1.751,0.7972773099402216,1.646942138671875,1.2000732421875,1538.756591796875,0.9959097449221213,990491
sample_7000146,67.53,19.61,309.6,253.23,1.716,1.575,0.02043793947681014,804.482177734375,7.6909027099609375,1446.9813232421875,0.996015057187258,523634
sample_7000147,69.56,56.18,250.85,222.98,2.911,1.61,0.022619022950567325,782.799072265625,4.9151611328125,1582.0416259765625,0.9561484945061788,337813
sample_7000148,33.27,32.61,298.94,20.55,2.383,1.869,0.8352256667976479,1.3006591796875,1.02557373046875,1344.203857421875,0.9971932815527497,1015413
sample_7000149,23.7,4.08,49.35,349.71,2.145,1.934,0.9672892284697262,0.474639892578125,0.4561767578125,2.25360107421875,0.9981207075721855,1208287
sample_7000150,41.1,22.24,201.48,288.81,1.616,1.791,0.8663727238203129,0.966400146484375,0.791259765625,413.71990966796875,0.9982702363710433,1553590
sample_7000151,19.23,51.74,114.01,298.4,2.321,2.66,0.4208261347043794,86.25730895996094,1.60986328125,1114.8232421875,0.9709819869376921,1779274
sample_7000152,51.56,62.33,113.07,211.66,2.629,1.861,0.023477555366450076,372.99261474609375,7.6995849609375,929.3536376953125,0.981518927881014,706249
sample_7000153,37.75,39.49,90.59,311.12,2.625,2.871,0.7525247152260492,1.517822265625,0.9510498046875,878.72021484375,0.9930618650367556,1550967
sample_7000154,39.06,26.3,108.94,76.75,2.601,2.09,0.9276928388893043,0.9134521484375,0.838348388671875,29.149669647216797,0.9980048944832809,909412
sample_7000155,67.28,12.36,166.85,1.15,1.843,2.032,0.2554622262223762,243.53973388671875,3.5995960235595703,1055.1583251953125,0.9923139051587164,975518
sample_7000156,42.61,43.01,344.68,94.78,2.502,2.219,0.5831018132315854,5.336517333984375,1.3834228515625,1467.10498046875,0.9950181446358041,1240713
sample_7000157,19.33,16.04,121.75,143.75,1.65,2.635,0.9202735880454758,0.753173828125,0.688262939453125,160.3599853515625,0.9998022762345679,2073190
sample_7000158,55.48,25.74,59.59,36.99,1.92,1.51,0.12731107879640136,552.30615234375,5.402883529663086,1545.0291748046875,0.9971334742960759,625790
sample_7000159,45.57,43.13,115.38,211.07,1.632,2.609,0.04948641449545367,432.1478271484375,6.26171875,1111.41259765625,0.9911843386928568,1757351
