name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000115,74.65,70.19,222.02,162.9,1.877,2.015,0.01661938646676915,474.545166015625,8.27691650390625,928.370361328125,0.7239804640738602,378594
sample_7000116,8.97,2.83,215.75,231.01,1.796,2.19,0.9831639353595473,0.37237548828125,0.3653564453125,1.5343017578125,0.999736154247989,2072634
sample_7000117,3.95,20.47,120.5,201.5,1.688,2.721,0.9307776329336342,0.967529296875,0.8868408203125,22.53759765625,0.9995785108024692,2072726
sample_7000118,43.54,55.68,80.43,358.15,2.495,2.699,0.4997680144123659,14.861480712890625,3.381591796875,522.6495971679688,0.9958609685028444,1435434
sample_7000119,38.5,72.6,247.1,28.69,2.834,2.145,0.0481287064870903,207.80422973632812,7.35308837890625,487.4774475097656,0.9896408169428277,1101110
sample_7000120,51.76,66.36,48.25,259.36,1.875,2.87,0.019490427428000185,472.70098876953125,7.9384765625,1207.3787841796875,0.8973645460474092,1520490
sample_7000121,33.33,46.16,331.88,174.95,2.766,2.486,0.7339887546021505,1.911865234375,1.0264892578125,168.34202575683594,0.9975185633910829,1368382
sample_7000122,20.85,25.5,60.51,1.13,2.286,2.533,0.9842993304229425,0.39532470703125,0.3883056640625,1.71923828125,0.9989580108578289,1852214
sample_7000123,58.76,28.58,200.38,169.62,1.989,2.849,0.34357965358191145,128.03054809570312,3.109344482421875,1344.5517578125,0.9973023972186319,1550150
sample_7000124,48.19,48.57,26.9,162.56,1.664,1.65,0.2728306485456952,138.24578857421875,2.0989990234375,543.403564453125,0.992479589000608,1239080
sample_7000125,57.75,47.45,58.31,233.83,2.774,1.89,0.39860742712327624,87.3935546875,1.257080078125,673.8180541992188,0.9492225623763717,981349
sample_7000126,18.43,51.48,89.86,275.06,2.475,1.861,0.8392547535801523,2.0947265625,1.6055908203125,102.8712158203125,0.998592274568635,1252740
sample_7000127,10.72,52.39,238.8,46.44,2.249,2.824,0.29033218262066396,156.1431884765625,2.3328857421875,868.2092895507812,0.9971757704684914,1911569
sample_7000128,34.24,8.97,166.0,35.11,2.282,2.08,0.9668942685702462,0.58343505859375,0.55938720703125,7.9293212890625,0.9981118159020504,1217916
